Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"2592065.4","Escherichia coli O1:H42 strain CLSC36",,2592065,"131567;2;3379134;1224;1236;91347;543;561;562;2592065","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O1","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","CLSC36","O1:H42",,"UPEC","MLST.ecoli_achtman_4.648",,,,,,,,,,,,,,,,"Good","2019-07-09T00:00:00Z",,,"PRJNA551561","SAMN12158196","GCA_006777045.1",,"CP041300,CP041299","McGill University","Complete","PacBio","138.0x","HGAP v. May-2015; Celera Assembler v.",,1,2,5278774,50.42186,1,5083072,88,8,,5293,95.78,95.06,0.22,99.78,,"urine from healthy adult with cystitis",,"2005-09-26",2005,,"Canada",,,,"North America","Canada: Montreal",,"Human, Homo sapiens","Human",,,"cystitis","Human",,,,"collected_by:Student health services McGill University","This strain was sequenced as part of a study that investigated the activity of the outer membrane protease OmpT among uropathogenic Escherichia coli clinical isolates. Healthy adult with cystitis","2019-09-30T16:44:45.900Z","2019-09-30T16:44:45.900Z"
"2697517.3","Escherichia coli O84:H7 strain Trh52",,2697517,"131567;2;3379134;1224;1236;91347;543;561;562;2697517","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O84","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Trh52","O84:H7",,"EPEC/ExPEC","MLST.ecoli_achtman_4.28",,,,,,,,,,,,"genotype:ST28",,,,"Good","2021-02-03T00:00:00Z",,,"PRJNA593384","SAMN13782172","GCA_016803935.1",,"CP047600,CP047601","Norwegian University of Life Sciences","Complete","Oxford Nanopore MiniION; Illumina MiSeq","27.7x","Unicycler v. 0.4.7.0",,1,2,4926859,50.58391,1,4768611,87,8,,4863,95.78,94.45,,99.78,,"feces",,"2002",2002,,"Norway",,,,"Europe","Norway: Trondelag",,"Homo sapiens","Human",,"<5","Diarrhea","Human",,,,"collected_by:Department of Medical Microbiology, St. Olavs Hospital","Sequencing of enteropathogenic Escherichia coli clinical isolates","2021-02-27T17:36:49.399Z","2021-02-27T17:36:49.399Z"
"2810404.4","Escherichia coli O7:H4 strain MIN14",,2810404,"131567;2;3379134;1224;1236;91347;543;561;562;2810404","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O7","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN14","O7:H4",,,"MLST.ecoli_achtman_4.93",,,,,,,,,,,,"genotype:ST-93",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831486","GCA_017570585.1",,"CP069646,CP069647,CP069648,CP069649,CP069651,CP069652,CP069653,CP069654,CP069655,CP069656,CP069650","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","100x","Unicycler hybrid assembly v. v0.4.8-beta",,10,11,5032262,50.624413,1,4780475,91,22,,5124,95.72,94.64,0.22,99.78,,"upper respiratory tract",,"2016-07-21",2016,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:45:20.877Z","2021-03-29T20:45:20.877Z"
"2810405.4","Escherichia coli O89m:H10 strain MIN12",,2810405,"131567;2;3379134;1224;1236;91347;543;561;562;2810405","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O89m","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN12","O89m:H10",,,"MLST.ecoli_achtman_4.10",,,,,,,,,,,,"genotype:ST-10",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831485","GCA_017570605.1",,"CP069657,CP069658,CP069659,CP069660,CP069662,CP069663,CP069664,CP069665,CP069661","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","484x","Unicycler hybrid assembly v. v0.4.8-beta",,8,9,5274803,50.791298,1,4896568,87,22,,5402,95.66,94.88,,99.78,,"wound",,"2018-05-05",2018,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:40:45.930Z","2021-03-29T20:40:45.930Z"
"2810406.4","Escherichia coli O89m:H9 strain MIN11",,2810406,"131567;2;3379134;1224;1236;91347;543;561;562;2810406","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O89m","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN11","O89m:H9",,,"MLST.ecoli_achtman_4.10",,,,,,,,,,,,"genotype:ST-10",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831484","GCA_017570625.1",,"CP069666,CP069667,CP069668,CP069670,CP069671,CP069672,CP069673,CP069674,CP069675,CP069676,CP069669","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","100x","Unicycler hybrid assembly v. v0.4.8-beta",,10,11,4988215,50.413765,1,4768306,87,22,,5016,95.36,95.06,,99.78,,"lower respiratory tract",,"2018-03-29",2018,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:45:10.509Z","2021-03-29T20:45:10.509Z"
"2810407.4","Escherichia coli O126:H45 strain MIN10",,2810407,"131567;2;3379134;1224;1236;91347;543;561;562;2810407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O126","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN10","O126:H45",,,"MLST.ecoli_achtman_4.162",,,,,,,,,,,,"genotype:ST-162",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831483","GCA_017570645.1",,"CP069677,CP069678,CP069679,CP069681,CP069680","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","260x","Unicycler hybrid assembly v. v0.4.8-beta",,4,5,5402822,50.560966,1,5122973,97,22,,5496,95.6,95.3,,99.78,,"upper respiratory tract",,"2018-03-13",2018,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:44:54.494Z","2021-03-29T20:44:54.494Z"
"2810408.4","Escherichia coli O176:H45 strain MIN9",,2810408,"131567;2;3379134;1224;1236;91347;543;561;562;2810408","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O176","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN9","O176:H45",,,"MLST.ecoli_achtman_4.6856",,,,,,,,,,,,"genotype:ST-6856",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831482","GCA_017570665.1",,"CP069682,CP069683,CP069684,CP069686,CP069687,CP069688,CP069689,CP069690,CP069691,CP069685","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","100x","Unicycler hybrid assembly v. v0.4.8-beta",,9,10,5032799,50.551075,1,4590315,86,22,,5126,95.3,94.51,0.22,99.78,,"wound",,"2018-03-05",2018,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:45:24.823Z","2021-03-29T20:45:24.823Z"
"2810409.4","Escherichia coli H20 strain MIN6",,2810409,"131567;2;3379134;1224;1236;91347;543;561;562;2810409","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli H20","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","MIN6","H20",,,"MLST.ecoli_achtman_4.533",,,,,,,,,,,,"genotype:ST-553",,,,"Good","2021-03-23T00:00:00Z",,,"PRJNA700422","SAMN17831481","GCA_017570685.1",,"CP069692,CP069693,CP069694,CP069696,CP069697,CP069698,CP069699,CP069700,CP069695","Medical University of Bialystok","Complete","Illumina MiSeq; Oxford Nanopore MinION","446x","Unicycler hybrid assembly v. v0.4.8-beta",,8,9,5186956,50.59108,1,4989754,86,22,,5268,95.54,94.7,0.22,99.78,,"wound",,"2017-09-06",2017,,"Poland",,,,"Europe","Poland: Bialystok",,"Homo sapiens","Human",,,,"Human",,,,,"Genome and mobilome structures of extraintestinal E. coli strains isolated in Poland","2021-03-29T20:45:16.550Z","2021-03-29T20:45:16.550Z"
"2848143.3","Escherichia coli O85:H1 strain 03-3638",,2848143,"131567;2;3379134;1224;1236;91347;543;561;562;2848143","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O85","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","03-3638","O85:H1",,"STEC","MLST.ecoli_achtman_4.706",,,,,,,,,,,,,,,,"Good","2021-06-22T00:00:00Z",,,"PRJNA735700","SAMN19011648","GCA_018986775.1",,"CP076714,CP076715,CP076716,CP076717","Health Canada","Complete","Illumina MiSeq/NextSeq and Oxford","61x (Illumina)/x","Unicycler (normal mode) using PE Illumina",,3,4,5163097,50.494915,1,4932527,86,22,,5184,95.78,94.33,,99.78,,,,"2003",2003,,"Canada",,,,"North America","Canada",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Health Canada - Bureau of Microbial Hazards","Characterization of shiga toxin (stx) genes in E. coli including novel stx variants/subtypes","2021-06-26T10:52:44.740Z","2021-06-26T10:52:44.740Z"
"287.10162","Pseudomonas aeruginosa strain ST773",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","Complete","ST773",,,,"MLST.paeruginosa.773",,,,,,,,,,,,"genotype:ST773",,,,"Good","2019-11-15T00:00:00Z","31658962",,"PRJNA555326","SAMN12307670","GCA_009664165.1",,"CP041945","The University of Texas Health Science Center at Houston","Complete","Oxford Nanopore GridION","40x","Celera Assembler v. 1.8",,,1,6835731,66.09429,1,6835731,66,8,,6619,94.21,91.32,1.75,99.16,,"urine",,"2017-09-29",2017,,"USA","Texas",,,"North America","USA:Houston",,"Human, Homo sapiens","Human",,,"sepsis","Human",,,,"collected_by:William R. Miller","Submission of consensus genome assemblies from a critically ill patient with polymicrobial infections due to multi-drug resistant Escherichia coli, Klebsiella pneumoniae, and Pseudomonas aeruginosa who had traveled to India and was also colonized by Candida auris. A precision medicine approach using whole genome sequencing revealed a multiplicity of mobile elements associated with NDM-1, NDM-5, and OXA-181. This case illustrates the rapidly evolving landscape of resistance and its challenges to clinicians.","2019-11-25T22:00:54.069Z","2019-11-25T22:00:54.069Z"
"287.10564","Pseudomonas aeruginosa strain MS14403",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","Complete","MS14403",,,,"MLST.paeruginosa.979",,,,,,,,,,,,,,,,"Good","2020-03-02T00:00:00Z",,,"PRJNA607102","SAMN14129756","GCA_011045375.1",,"CP049161,CP049162","The University of Queensland","Complete","Oxford Nanopore MiniION; Illumina NextSeq","81.0x","flye v. 2.4.2",,1,2,6332311,66.46925,1,6282181,64,12,,5907,94.33,91.8,1.16,98.97,,,,"2016",2016,,"Australia",,,,"Oceania","Australia:Queensland",,"Human, Homo sapiens","Human",,,,"Human",,,,,"The emergence of polymyxin resistance in carbapenem-resistant and extended-spectrum b-lactamase (ESBL)-producing bacteria is a significant threat to human health, and new treatment strategies are urgently required. Here we investigated the ability of the safe-for-human use ionophore PBT2 to restore antibiotic sensitivity in polymyxin-resistant, ESBL-producing, carbapenem-resistant Gram-negative human pathogens. PBT2 was observed to resensitize Klebsiella pneumoniae, Escherichia coli, Acinetobacter baumannii and Pseudomonas aeruginosa to last-resort polymyxin class antibiotics, including the less-toxic next-generation polymyxin derivative, FADDI-287. We were unable to select for mutants resistant to PBT2 + FADDI-287 in polymyxin resistant E. coli containing a plasmid-borne mcr-1 gene or K. pneumoniae carrying a chromosomal mgrB mutation. Using a highly invasive K. pneumoniae strain engineered for polymyxin resistance through mgrB mutation, we successfully demonstrated the efficacy of PBT2 + FADDI-287 in vivo for the treatment of Gram-negative sepsis. These data present a new treatment modality to break antibiotic resistance in high priority polymyxin-resistant Gram-negative pathogens.","2020-03-27T14:36:55.094Z","2020-03-27T14:36:55.094Z"
"316435.10","Escherichia coli Nissle 1917",,316435,"131567;2;3379134;1224;1236;91347;543;561;562;316435","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli Nissle 1917","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Nissle 1917",,,,"MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2015-06-25T00:00:00Z","25093936",,"PRJNA248167","SAMN02794012","GCF_000714595.1",,"CP007799","Bioifnormatik, Biozentrum, Uni Wuerzburg","Complete","Illumina; Pacific Biosciences","115116x","Celera Assembler v. Dec. 2013",,,1,5441200,50.58,1,5441200,120,34,,5462,99.9,95.5,7.5,100,,"feces",,"1917",1917,,,,,,,,,"Human, Homo sapiens","Human","Male",,"dysentery","Human",,,,"collected_by:Alfred Nissle","Escherichia coli strain Nissle 1917 (EcN) is the active principle of a probiotic preparation (trade name Mutaflor�) used for the treatment of patients with intestinal diseases such as ulcerative colitis and diarrhea.","2016-01-17T15:36:10.872Z","2016-01-17T15:36:10.872Z"
"316435.104","Escherichia coli Nissle 1917",,316435,"131567;2;3379134;1224;1236;91347;543;561;562;316435","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli Nissle 1917","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Nissle 1917",,,,"MLST.Escherichia_coli_1.73",,,,,,,,,,,,,,,,"Good","2024-10-16T00:00:00Z",,,"PRJNA1168672","SAMN44054533",,,"CP171242,CP171243,CP171244,CP171245",,,"Illumina; PacBio","100.0x","SOAPdenovo v. JULY-2024",,3,4,5064940,50.56828,1,5051730,87,22,,5034,99.9,99.1,0.1,100,,"gut",,"2024-03-01",2024,,"China",,,,"Asia","China:Shanghai Jiao Tong University",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:organism",,"2024-12-09T17:03:16.488Z","2024-12-09T17:03:16.488Z"
"316435.29","Escherichia coli Nissle 1917",,316435,"131567;2;3379134;1224;1236;91347;543;561;562;316435","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli Nissle 1917","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Nissle 1917",,,,"MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2018-09-12T00:00:00Z",,,"PRJNA397210","SAMN07451663","GCA_003546975.1",,"CP022686,CP023342,CP022687","University of California","Complete","PacBio","299.1x","HGAP v. V2",,2,3,5072329,50.56338,1,5055316,87,8,,5162,99.9,98.8,0.4,100,,"feces",,"1917",1917,,"Germany",,,,"Europe","Germany: Freiburg",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture;collected_by:Nissle","Nissle 1917 is a strain with probiotic and medical applications and a tool in gut microbiome research","2018-10-03T08:00:33.661Z","2018-10-03T08:00:33.661Z"
"316435.58","Escherichia coli Nissle 1917",,316435,"131567;2;3379134;1224;1236;91347;543;561;562;316435","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli Nissle 1917","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Nissle 1917",,,,"MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2021-09-14T00:00:00Z",,,"PRJNA722272","SAMN18749717","GCA_019967895.1",,"CP082949,CP082950,CP082951","Skolkovo Institute of Science and Technology","Complete","Illumina NextSeq","217.0x","SPAdes v. v3.13.1",,2,3,5064230,50.573406,1,5055433,87,22,,5001,95.84,94.27,,99.78,,"stool",,"2020",2020,,"Germany",,,,"Europe","Germany:Herdecke",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","Genome sequencing of a probiotic Escherichia coli strain Nissle 1917.","2021-09-29T16:44:33.359Z","2021-09-29T16:44:33.359Z"
"316435.66","Escherichia coli Nissle 1917",,316435,"131567;2;3379134;1224;1236;91347;543;561;562;316435","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli Nissle 1917","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","Nissle 1917",,,,"MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2022-01-24T00:00:00Z",,,"PRJNA640588","SAMN15325684","GCA_021559835.1",,"CP058217,CP058218,CP058219",,"Complete","Illumina MiSeq, Oxford Nanopore Minion","112x","RS_HGAP_Assembly.3 protocol v. 2.2.0; BWA",,2,3,5064093,50.573895,1,5055406,87,8,,4979,95.84,94.33,,99.78,,"feces",,"1917",1917,,"Germany",,,,"Europe","Germany",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:pure culture",,"2022-02-27T05:58:34.077Z","2022-02-27T05:58:34.077Z"
"331112.6","Escherichia coli HS",,331112,"131567;2;3379134;1224;1236;91347;543;561;562;331112","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli HS","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","HS","serovar O9",,"Nonpathogenic","MLST.ecoli_achtman_4.46",,,,,,,,,,,,,,,,"Good","2007-09-10T00:00:00Z","18676672",,"PRJNA13959","SAMN02604037","GCA_000017765.1",,"CP000802","TIGR","Complete",,,,,,1,4643538,50.8,1,4643538,88,14,,4520,99.9,99.2,,99.3,,"laboratory scientist at Walter Reed Army Institute of Research","isolated from a laboratory scientist at Walter Reed Army Institute of Research in 1978 (Levine, 1978)","1978",1978,,"USA",,,,,"Walter Reed Army Institute",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Escherichia coli strain HS. This strain (HS; serotype O9) is a human commensal that was originally isolated from a laboratory scientist at Walter Reed Army Institute of Research in 1978 (Levine, 1978). It was obtained from Drs. Kaper and Nataro at the School of Medicine at the University of Maryland. Strain HS colonizes the human gastrointestinal tract in challenge experiments, but no overt signs of disease occur. Thus, this strain represents a genomic baseline for human gastrointestinal tract colonization. It is competent and amenable to genetic manipulation.","2014-12-08T22:11:25.512Z","2015-03-16T03:17:09.594Z"
"362663.9","Escherichia coli 536",,362663,"131567;2;3379134;1224;1236;91347;543;561;562;362663","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli 536","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","536",,,"UPEC","MLST.ecoli_achtman_4.127",,,,,,,,,,,,,,,,"Good","2006-07-13T00:00:00Z","16879640",,"PRJNA16235","SAMN02604181","GCA_000013305.1",,"CP000247","University of Goettingen","Complete",,,,,,1,4938920,50.5,1,4938920,81,14,,4773,99.8,97.9,1.1,99.6,,"patient with acute pyelonephritis (inflammation of the kidney and pelvis)","isolated from a patient with acute pyelonephritis (inflammation of the kidney and pelvis)",,,,,,,,,,,"Human, Homo sapiens","Human",,,"acute pyelonephritis (inflammation of the kidney and pelvis)","Human",,,,,"Escherichia coli strain 536. This strain (536; O6:K15:H31) is a uropathogenic Escherichia coli (UPEC) that was isolated from a patient with acute pyelonephritis (inflammation of the kidney and pelvis). It is a model organism of extraintestinal E. coli, which are among the most common causes of non-hospital-acquired urinary tract infections (UTIs) and UPEC strains are responsible for 40% of nosocomial UTIs. Comparative genomics with other E. coli, especially UPEC strains such as CFT073 will reveal important pathogenicity traits. Studies on strain 536 have revealed at least 5 pathogenicity islands. The project is a collaboration with the group of Prof. Hacker, Institute for Molecular Infection Biology, University of Wurzburg.","2014-12-08T22:11:20.299Z","2015-03-16T03:17:09.594Z"
"364106.45","Escherichia coli UTI89",,364106,"131567;2;3379134;1224;1236;91347;543;561;562;364106","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli UTI89","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","UTI89",,,,"MLST.ecoli_achtman_4.95",,,,,,,,,,,,,,,,"Good","2020-10-25T00:00:00Z",,,"PRJNA666979","SAMN16339622","GCA_014930875.1",,"CP062985","SASTRA University","Complete","Illumina MiSeq","10.0x","BRESEQ v. 0.33.1",,,1,5065741,50.604206,1,5065741,89,22,,4941,95.9,94.15,,99.78,,"urine",,"2018-09-20",2018,,"India",,,,"Asia","India: Thanjavur",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Bacterial culture","From uropathogenic E.coli UTI89 strain we are able to get variant matrix producing colonies. In our study we are trying to understand the interactions between these variants in vivo and in vitro conditions. These sequence will help to understand the variants between ancestral strain and variant strain.","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"364106.46","Escherichia coli UTI89",,364106,"131567;2;3379134;1224;1236;91347;543;561;562;364106","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli UTI89","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","UTI89",,,,"MLST.ecoli_achtman_4.95",,,,,,,,,,,,,,,,"Good","2020-11-22T00:00:00Z",,,"PRJNA666976","SAMN16339607","GCA_015644765.1",,"CP064825","SASTRA University","Complete","Illumina MiSeq","10.0x","BRESEQ v. 0.33.1",,,1,5065741,50.604187,1,5065741,89,22,,4941,95.9,94.15,,99.78,,"urine",,"2018-09-20",2018,,"India",,,,"Asia","India: Thanjavur",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:Bacterial culture","From Escherichia coli UTI89 strain we are able to get variant of matrix producing colonies. In our study we are trying to understand the interactions between these variants in vivo and in vitro conditions. These sequence will help to understand the variation between Escherichia coli UTI89 (RCV) and Escherichia coli UTI89.","2021-01-01T15:40:52.833Z","2021-01-01T15:40:52.833Z"
